Gene ID	Gene Name	Design Element	'heat-killed Escherichia coli' vs 'none' in 'normal'.foldChange	'heat-killed Escherichia coli' vs 'none' in 'normal'.pValue	'heat-killed Escherichia coli' vs 'none' in 'normal'.tStat	'heat-killed Escherichia coli' vs 'none' in 'ulcerative colitis'.foldChange	'heat-killed Escherichia coli' vs 'none' in 'ulcerative colitis'.pValue	'heat-killed Escherichia coli' vs 'none' in 'ulcerative colitis'.tStat	'ulcerative colitis' vs 'normal' in 'heat-killed Escherichia coli'.foldChange	'ulcerative colitis' vs 'normal' in 'heat-killed Escherichia coli'.pValue	'ulcerative colitis' vs 'normal' in 'heat-killed Escherichia coli'.tStat	'ulcerative colitis' vs 'normal' in 'none'.foldChange	'ulcerative colitis' vs 'normal' in 'none'.pValue	'ulcerative colitis' vs 'normal' in 'none'.tStat
ENSG00000112462	OR12D3	221431_s_at	0.1	0.600824599	0.735524172	0.3	0.007007699	3.076133543	0.1	0.998683232	0.859362331			
ENSG00000112473	SLC39A7	202667_s_at	-1	0.003530975	-4.341353876	-0.4	9.86E-05	-4.661757785	0.5	0.98132365	2.609674154			
ENSG00000112494	UNC93A	214640_at	0.1	0.736735086	0.490607429	0.1	0.199851962	1.431833335	-0.1	0.998683232	-1.051735414			
ENSG00000112499	SLC22A2	207429_at				0.2	0.055728217	2.144789051						
ENSG00000112511	PHF1	40446_at				-0.1	0.635690126	-0.542546512						
ENSG00000112514	CUTA	221488_s_at	-0.5	0.001684627	-4.854467952	-0.5	6.69E-13	-11.3442987	-0.1	0.998683232	-0.710558491			
ENSG00000112530	PACRG	215472_at				0.2	0.022241101	2.58010371	0.1	0.998683232	0.52855101			
ENSG00000112531	QKI	212636_at	-0.4	0.006274137	-3.961883765	-0.5	6.38E-09	-7.911498429	-0.1	0.998683232	-0.704986754			
ENSG00000112539	C6orf118	232777_s_at	0.3	0.124623902	2.040209264	0.4	7.06E-04	3.961556869	-0.1	0.998683232	-0.461158157			
ENSG00000112541	PDE10A	211171_s_at	0.1	0.763334155	0.442248295	0.2	0.006638352	3.098392217	0.1	0.998683232	0.455493255			
ENSG00000112559	MDFI	205375_at	0.2	0.296578946	1.396551274	0.2	0.038140435	2.329750169	-0.1	0.998683232	-0.813862674			
ENSG00000112561	TFEB	50221_at	-1.3	1.95E-04	-6.530492796	-1.8	5.60E-14	-12.40125127	-0.4	0.998683232	-1.441228198			
ENSG00000112562	SMOC2	223235_s_at	0.2	0.375503302	1.197927619	0.2	0.084228998	1.931049186	-0.2	0.998683232	-1.743092112			
ENSG00000112576	CCND3	201700_at	-0.1	0.61204672	-0.714506948	0.1	0.666909791	0.493530877	0.1	0.998683232	0.649533372			
ENSG00000112578	BYSL	203612_at	0.4	0.132426227	1.997134838	0.4	0.02120853	2.601209813	-0.1	0.998683232	-0.255615177			
ENSG00000112592	TBP	203135_at	-0.2	0.069853589	-2.426862675	-0.2	0.02007544	-2.625934642	0.2	0.998683232	1.9489355			
ENSG00000112599	GUCA1B	235528_at	-0.3	0.295711995	-1.399007598	0.1	0.508798372	0.748676724	0.3	0.998683232	1.880555198			
ENSG00000112619	PRPH2	206625_at							0.2	0.998683232	1.261090868			
ENSG00000112624	BICRAL	38892_at	-1.2	3.36E-04	-6.070195345	-1.2	5.67E-16	-14.5755256						
ENSG00000112640	PPP2R5D	202513_s_at	-0.8	1.77E-05	-8.876790359	-1	1.40E-13	-12.00425826	-0.1	0.998683232	-0.621565585			
ENSG00000112651	MRPL2	218887_at	-0.9	0.007140554	-3.876063813	-0.9	5.03E-06	-5.669942417	0.2	0.998683232	0.729966791	0.1	0.959323474	0.455599362
ENSG00000112655	PTK7	207011_s_at	0.2	0.424251162	1.08672124	0.2	0.04742561	2.225550276						
ENSG00000112658	SRF	202401_s_at	0.1	0.632337743	0.677986193	0.2	5.55E-04	4.048826373	0.1	0.998683232	1.299258406			
ENSG00000112659	CUL9	213204_at	-1.6	4.65E-05	-7.853829788	-1.5	3.76E-14	-12.57538066						
ENSG00000112667	DNPH1	39817_s_at	-0.4	0.012680797	-3.510383303	-0.5	1.54E-04	-4.506752221	-0.2	0.998683232	-1.071059431			
ENSG00000112679	DUSP22	218845_at	0.6	0.002383531	4.610023398	0.4	7.80E-05	4.743500019	-0.1	0.998683232	-0.780642385			
ENSG00000112685	EXOC2	219349_s_at	0.1	0.710226649	0.539144137	0.2	0.037104865	2.343264629	0.2	0.998683232	1.189080239			
ENSG00000112699	GMDS	214106_s_at	0.1	0.780375801	0.411424268	-0.1	0.596038273	-0.605022689	-0.1	0.998683232	-0.373788306			
ENSG00000112701	SENP6	202318_s_at				0.1	0.249444314	1.286410902	0.1	0.998683232	1.227407394			
ENSG00000112706	IMPG1	207054_at	0.1	0.576898895	0.779672151	0.2	0.021268283	2.599981761	0.1	0.998683232	0.54568992			
ENSG00000112715	VEGFA	210512_s_at	2.8	7.20E-08	17.86817677	2.1	7.90E-11	9.477394174	-0.6	0.998683232	-1.474013249			
ENSG00000112739	PRPF4B	202126_at	-0.4	0.039745706	-2.79323932	-0.1	0.255997223	-1.268828592	0.2	0.998683232	1.304423276			
ENSG00000112742	TTK	204822_at	-0.9	0.017374792	-3.31345915	-0.9	0.007271437	-3.060647941	-0.1	0.998683232	-0.222676582	-0.1	0.985003595	-0.267302895
ENSG00000112759	SLC29A1	201802_at	-2.2	1.89E-06	-11.83704995	-2.1	2.70E-17	-16.15343157	0.3	0.998683232	1.41163684			
ENSG00000112761	CCN6	210861_s_at				-0.1	0.561342166	-0.661915883						
ENSG00000112763	BTN2A1	203944_x_at	0.4	0.034025914	2.892145503	0.6	4.36E-07	6.482393916	0.2	0.998683232	1.406488467			
ENSG00000112769	LAMA4	210990_s_at	0.1	0.742640406	0.48009602	0.1	0.142127905	1.63925609	-0.1	0.998683232	-0.520590577			
ENSG00000112773	TENT5A	224973_at	-1.3	2.66E-04	-6.267064827	-0.8	6.53E-04	-3.98956547	0.4	0.998683232	1.388298772			
ENSG00000112782	CLIC5	219866_at	0.3	0.08949785	2.264156238	0.2	0.00994127	2.92863121	-0.1	0.998683232	-0.807864603			
ENSG00000112787	FBRSL1	225703_at				-0.1	0.015751811	-2.733120718						
ENSG00000112796	ENPP5	227803_at	-0.9	0.138067295	-1.968963312	-0.7	0.007269146	-3.060829028				-0.3	0.831611947	-1.029815496
ENSG00000112799	LY86	205859_at	-0.5	0.01928285	-3.249181559	-0.4	0.167889009	-1.539595346	-0.2	0.998683232	-0.618218938	-0.3	0.865980615	-0.929291098
ENSG00000112812	PRSS16	208165_s_at	0.2	0.23260272	1.588207919	0.2	0.238653176	1.315886606						
ENSG00000112818	MEP1A	206000_at	-0.3	0.14731423	-1.923654016	-0.1	0.676642912	-0.478305112				-0.2	0.914456609	-0.688931683
ENSG00000112837	TBX18	233889_at	0.2	0.482903673	0.963134195	0.4	1.23E-04	4.584228251						
ENSG00000112851	ERBIN	222473_s_at							-0.2	0.998683232	-2.0339155			
ENSG00000112852	PCDHB2	242481_at	0.3	0.087682111	2.278639762	0.2	0.128506803	1.697765776	-0.2	0.998683232	-1.223082856			
ENSG00000112855	HARS2	209252_at	-0.4	0.011687641	-3.56152639	-0.4	5.77E-08	-7.162074414	0.2	0.998683232	1.580704454			
ENSG00000112874	NUDT12	223535_at	-2.1	2.35E-05	-8.564091922	-2.1	1.74E-09	-8.36189808	-0.1	0.998683232	-0.157241649			
ENSG00000112877	CEP72	219531_at	-0.8	0.0389013	-2.806976481	-0.8	2.03E-06	-5.973460989						
ENSG00000112893	MAN2A1	226538_at	-0.5	8.23E-04	-5.375743484	-0.5	5.75E-12	-10.47716776	-0.1	0.998683232	-0.910906492			
ENSG00000112902	SEMA5A	205405_at	0.2	0.25482172	1.518895186	0.3	0.004762941	3.232672293	-0.1	0.998683232	-0.836266365			
ENSG00000112936	C7	202992_at	0.2	0.291919918	1.409474713	0.1	0.284129666	1.197292118						
ENSG00000112941	TENT4A	202466_at	1.1	2.41E-04	6.348867191	1.1	1.40E-12	11.04201839						
ENSG00000112964	GHR	205498_at				0.1	0.372930313	0.999564742	0.3	0.998683232	1.811265994			
ENSG00000112972	HMGCS1	221750_at	1	0.001048272	5.199610388	0.7	4.02E-05	4.970874131	-0.1	0.998683232	-0.884247488	0.2	0.850507169	0.981834493
ENSG00000112977	DAP	201095_at	0.4	0.033796529	2.896406544	0.3	0.00112981	3.787956831	-0.1	0.998683232	-0.400401678			
ENSG00000112981	NME5	206197_at				0.2	0.007327338	3.057542887	0.1	0.998683232	0.567593799			
ENSG00000112983	BRD8	202227_s_at	-0.8	0.0012977	-5.044923284	-0.5	1.64E-07	-6.808935089	0.4	0.998683232	2.369566867			
ENSG00000112984	KIF20A	218755_at	-0.4	0.346168415	-1.268579739	-0.5	0.082655257	-1.941463672	-0.1	0.998683232	-0.473234398			
ENSG00000112992	NNT	202783_at	-0.5	0.006581922	-3.930985631	-0.5	4.11E-07	-6.50237632	-0.2	0.998683232	-1.252837085			
ENSG00000112996	MRPS30	218398_at	-0.4	0.013228229	-3.483824833	-0.4	5.96E-04	-4.023564935	0.1	0.998683232	0.37646211			
ENSG00000113013	HSPA9	200691_s_at				0.1	0.304174937	1.150142134	-0.2	0.988244755	-2.560504445			
ENSG00000113048	MRPS27	212145_at	-0.6	0.002035507	-4.720819117	-0.7	3.36E-08	-7.345693758						
ENSG00000113068	PFDN1	201507_at	-0.2	0.264406501	-1.489345028	-0.2	0.008489003	-2.995040038	0.2	0.998683232	1.428839106			
ENSG00000113070	HBEGF	38037_at	2.4	7.98E-05	7.320689775	2	2.45E-06	5.908976031	-0.3	0.998683232	-0.473531519			
ENSG00000113073	SLC4A9	224053_s_at	0.1	0.824759108	0.330455664	0.3	4.01E-05	4.972221366						
ENSG00000113083	LOX	213640_s_at	0.2	0.498827207	0.929866983	0.4	2.20E-04	4.381708936	-0.1	0.998683232	-0.381862978			
ENSG00000113088	GZMK	206666_at	0.5	0.446465379	1.039671421	1	0.004956028	3.216807961	-0.3	0.998683232	-0.558832079	-0.8	0.588871073	-1.733870811
ENSG00000113100	CDH9	207729_at	0.1	0.427123466	1.080868273	0.2	0.065668931	2.061279635						
ENSG00000113108	APBB3	204650_s_at	0.4	0.304159785	1.375481416	-0.2	0.272205795	-1.227101469						
ENSG00000113119	TMCO6	213550_s_at	-0.6	0.00362266	-4.323672607	-0.4	1.46E-07	-6.848796549	0.3	0.998683232	2.380467329			
ENSG00000113140	SPARC	200665_s_at	-0.3	0.167665572	-1.829175783	-0.3	0.162076392	-1.561021334				-0.1	0.97700283	-0.32651895
ENSG00000113141	IK	200066_at	-0.7	4.89E-04	-5.769454773	-0.6	1.65E-07	-6.806658941	0.2	0.998683232	1.637610928			
ENSG00000113161	HMGCR	202540_s_at	-0.4	0.273242443	-1.463207139	-0.8	0.00111704	-3.7922463	-0.3	0.998683232	-0.861662492	0.2	0.94274155	0.586831458
ENSG00000113163	CERT1	226277_at	-1.7	3.17E-07	-14.90230729	-1.6	2.54E-21	-22.00922347	0.1	0.998683232	1.002291062			
ENSG00000113194	FAF2	212108_at				0.1	0.145802071	1.624177513	0.1	0.998683232	2.062318062			
ENSG00000113196	HAND1	220138_at	0.7	0.041183171	2.770871771	0.7	3.37E-07	6.568949625	-0.1	0.998683232	-0.595785874			
ENSG00000113205	PCDHB3	244183_x_at	0.1	0.647527294	0.650801906									
ENSG00000113209	PCDHB5	223629_at							0.3	0.998683232	1.925603479			
ENSG00000113211	PCDHB6	221317_x_at	-0.1	0.731640527	-0.501023871									
ENSG00000113212	PCDHB7	231738_at				0.2	0.013028807	2.814277607						
ENSG00000113231	PDE8B	235115_at	-0.3	0.208514551	-1.670705943	-0.9	2.13E-07	-6.72216708	-0.4	0.998683232	-1.62367568			
ENSG00000113240	CLK4	228751_at	0.3	0.118647244	2.07532035	0.1	0.245819554	1.296234754	-0.1	0.998683232	-0.674021374			
ENSG00000113248	PCDHB15	240445_at	0.3	0.131454884	2.002421258	0.3	0.001962235	3.578719082						
ENSG00000113262	GRM6	208035_at				0.2	0.011431325	2.869973613	0.1	0.998683232	0.650276996			
ENSG00000113263	ITK	211339_s_at	1.2	0.058942173	2.539220677	1.4	8.14E-05	4.72839441	0.2	0.998683232	0.392712759	-0.1	0.985005991	-0.161601586
ENSG00000113269	RNF130	217865_at	-0.4	0.002183067	-4.672704355	-0.4	3.14E-09	-8.155596803						
ENSG00000113272	THG1L	219122_s_at	1	1.46E-04	6.775414035	0.8	4.42E-08	7.252144503	-0.3	0.998683232	-1.742309154			
ENSG00000113273	ARSB	232197_x_at				0.1	0.429214708	0.890265808	-0.3	0.988244755	-2.578231983			
ENSG00000113282	CLINT1	201769_at	0.3	0.003987401	4.262778338	0.4	2.21E-08	7.487116772	-0.1	0.998683232	-0.626809459			
ENSG00000113300	CNOT6	217970_s_at	-0.6	9.20E-04	-5.292757648	-0.4	1.76E-09	-8.357110144	0.2	0.998683232	1.710801065			
ENSG00000113302	IL12B	207901_at	8.8	1.64E-07	16.12581231	9	3.07E-25	29.29555152	-0.3	0.998683232	-0.883083973	-0.5	0.878888676	-0.860323268
ENSG00000113303	BTNL8	220421_at	0.2	0.26357791	1.491806877	0.1	0.298621712	1.162955279	-0.2	0.998683232	-1.5477983			
ENSG00000113312	TTC1	201434_at	-0.2	0.240374976	-1.563830278	-0.5	2.92E-06	-5.851908579	-0.2	0.998683232	-1.854910164			
ENSG00000113318	MSH3	205887_x_at	-0.8	0.002175927	-4.675104225	-1	3.10E-11	-9.825483553	-0.3	0.998683232	-1.471379944			
ENSG00000113319	RASGRF2	228109_at	-0.4	0.244445373	-1.551362917	-0.1	0.759602155	-0.353325153	0.3	0.998683232	0.811264962	-0.1	0.985005991	-0.165391125
ENSG00000113327	GABRG2	206849_at	0.1	0.634521819	0.674065896	0.3	0.003083802	3.404037745	-0.1	0.998683232	-0.549827671			
ENSG00000113328	CCNG1	208796_s_at	-0.8	5.65E-04	-5.654068144	-0.6	8.59E-11	-9.446014354	0.2	0.998683232	1.948241334			
ENSG00000113356	POLR3G	206653_at	-0.2	0.477944431	-0.973793097	-0.1	0.311368372	-1.133705922	0.1	0.998683232	0.484403839			
ENSG00000113360	DROSHA	218269_at				0.2	0.061630686	2.093939831	0.3	0.998683232	1.784845307			
ENSG00000113361	CDH6	210602_s_at				0.3	0.003573501	3.346896835						
ENSG00000113368	LMNB1	203276_at	0.6	0.125283176	2.036555815	1	2.03E-07	6.737049751	0.1	0.998683232	0.592570681	-0.2	0.790739671	-1.187054395
ENSG00000113369	ARRDC3	224797_at	0.7	0.075072946	2.380574796	0.2	0.146533336	1.621263906				0.5	0.303596664	2.593827115
ENSG00000113387	SUB1	212857_x_at	0.3	0.022583181	3.151480265	0.5	4.49E-09	8.031732385						
ENSG00000113389	NPR3	219054_at	0.2	0.337834227	1.288799952	0.2	0.115152156	1.760249171	-0.1	0.998683232	-0.495559162			
ENSG00000113391	FAM172A	212936_at	-1.6	5.35E-05	-7.711632221	-1.3	9.90E-15	-13.18745488	0.2	0.998683232	0.7695258			
ENSG00000113396	SLC27A6	219932_at	0.1	0.748792858	0.469283427	0.3	6.28E-04	4.004418705						
ENSG00000113407	TARS1	201263_at	1.1	5.64E-05	7.656902408	0.7	3.17E-08	7.36575228	-0.4	0.98132365	-2.686342941			
ENSG00000113430	IRX4	220225_at	0.2	0.309099115	1.362297351	0.4	2.52E-04	4.332351503	-0.1	0.998683232	-0.606158432			
ENSG00000113441	LNPEP	225176_at	-0.4	0.109427165	-2.129148848	-0.1	0.378098872	-0.988944994	0.3	0.998683232	1.524976984			
ENSG00000113448	PDE4D	204491_at	1.9	1.71E-04	6.640130809	1.6	4.95E-08	7.213249589				0.1	0.951168181	0.548840452
ENSG00000113456	RAD1	235253_at	-0.6	0.001502477	-4.937813884	-0.7	3.13E-12	-10.71618754	0.1	0.998683232	0.565778143			
ENSG00000113460	BRIX1	219177_at	-0.3	0.245735914	-1.547749361	-0.1	0.594452743	-0.607667544	0.1	0.998683232	0.636373795			
ENSG00000113492	AGXT2	229229_at				0.2	0.055945015	2.142863476	0.1	0.998683232	0.961432612			
ENSG00000113494	PRLR	227629_at	-0.7	0.020075174	-3.224262858	0.1	0.819913095	0.264504821	0.4	0.998683232	0.812498398	-0.4	0.843012086	-1.006639733
ENSG00000113504	SLC12A7	218066_at	-1.2	1.36E-04	-6.83866899	-1	1.01E-13	-12.14411605	0.1	0.998683232	0.563306011			
ENSG00000113520	IL4	207539_s_at	0.3	0.547712563	0.834199657	0.5	0.051638762	2.183671321				-0.2	0.892408266	-0.771685638
ENSG00000113525	IL5	207952_at	0.1	0.928460835	0.139177399	1.1	8.87E-04	3.877582037	0.5	0.998683232	0.938045441	-0.5	0.511460143	-1.946530242
ENSG00000113532	ST8SIA4	242943_at	0.1	0.587495781	0.759769933	0.4	0.011848552	2.855001509	0.1	0.998683232	0.621398862			
ENSG00000113552	GNPDA1	202382_s_at	-2.3	3.47E-07	-14.63527317	-2.1	1.90E-18	-17.64747393						
ENSG00000113555	PCDH12	219656_at	0.6	0.015423881	3.38735127	0.4	1.90E-04	4.432259958	-0.2	0.998683232	-0.967403745			
ENSG00000113569	NUP155	206550_s_at	-0.5	0.039717125	-2.793765369	-0.4	3.54E-04	-4.211911856	0.2	0.998683232	1.008112817			
ENSG00000113575	PPP2CA	208652_at	0.3	0.00435863	4.202154038	0.3	1.59E-08	7.599511066						
ENSG00000113578	FGF1	208240_s_at	0.1	0.503830309	0.920024892	0.1	0.284054002	1.197526107	-0.1	0.998683232	-1.13735307			
ENSG00000113580	NR3C1	201865_x_at	0.6	4.20E-04	5.88982195	0.5	3.13E-09	8.155818064	-0.1	0.998683232	-0.51468634			
ENSG00000113583	C5orf15	203024_s_at	0.5	0.013846918	3.455300319	0.4	1.54E-09	8.404217556						
ENSG00000113593	PPWD1	213483_at	-0.5	0.064875112	-2.475385879	-0.4	0.003576389	-3.346457083	0.2	0.998683232	1.117367804			
ENSG00000113594	LIFR	227771_at	0.3	0.031441493	2.941564004	0.4	3.58E-05	5.011469391	0.1	0.998683232	0.87645672			
ENSG00000113595	TRIM23	210994_x_at	0.2	0.329647336	1.310005736				-0.1	0.998683232	-0.896489915			
ENSG00000113597	TRAPPC13	218674_at	-0.7	0.007002223	-3.890462764	-0.8	1.70E-10	-9.197249063						
ENSG00000113600	C9	206727_at				0.1	0.268373266	1.237290748						
ENSG00000113615	SEC24A	212900_at	-0.2	0.20167115	-1.694490128	0.1	0.0644359	2.071281284	0.3	0.998683232	2.465794899			
ENSG00000113621	TXNDC15	220495_s_at	-0.2	0.437415142	-1.059017558	-0.1	0.131099372	-1.686163228	0.2	0.998683232	1.498537511			
ENSG00000113638	TTC33	219421_at	0.4	0.037357415	2.83193848	0.4	4.00E-05	4.972956007						
ENSG00000113643	RARS1	201330_at	-0.4	0.060201963	-2.525463074	-0.1	0.044631381	-2.254917236	0.2	0.998683232	1.737642597			
ENSG00000113645	WWC1	213085_s_at							0.2	0.998683232	0.785521781			
ENSG00000113648	MACROH2A1	207168_s_at	-0.3	0.015281174	-3.393749744	-0.3	2.80E-07	-6.630948913						
ENSG00000113649	TCERG1	238838_at	0.3	0.051545184	2.624349174	0.1	0.163026033	1.557305465	-0.2	0.998683232	-1.255351244			
ENSG00000113657	DPYSL3	201430_s_at	2.2	0.008243777	3.783555149	2.5	5.94E-08	7.152337956	1.1	0.998683232	1.71153227	0.8	0.393685277	2.28005675
ENSG00000113658	SMAD5	235451_at	-0.8	0.001297291	-5.045262423	-0.5	3.81E-05	-4.989752376	0.3	0.998683232	1.37496025			
ENSG00000113712	CSNK1A1	206562_s_at	0.7	5.75E-04	5.639854781	0.5	7.85E-08	7.057687995	-0.2	0.998683232	-1.325503418			
ENSG00000113716	HMGXB3	34221_at	-0.6	0.012055473	-3.5415266	-0.5	2.49E-04	-4.336720292	0.2	0.998683232	1.050796701			
ENSG00000113719	ERGIC1	224576_at	-0.1	0.766494212	-0.435917988	-0.2	0.054589017	-2.15523418	-0.1	0.998683232	-0.87825691			
ENSG00000113721	PDGFRB	202273_at	0.3	0.056878281	2.562366266	0.4	4.14E-06	5.73533129	0.2	0.998683232	1.737544142			
ENSG00000113722	CDX1	206430_at	-0.2	0.484500239	-0.959214921	0.1	0.184831851	1.481024381	0.2	0.998683232	1.784333143			
ENSG00000113732	ATP6V0E1	214150_x_at				-0.2	5.89E-05	-4.840188859						
ENSG00000113734	BNIP1	204930_s_at	0.5	0.005025511	4.10953733	0.4	1.51E-04	4.512359643						
ENSG00000113739	STC2	203439_s_at	0.2	0.162783029	1.850847446	0.2	0.017273643	2.693478952	0.1	0.998683232	0.781776508			
ENSG00000113742	CPEB4	224828_at	0.4	0.018108413	3.287714135	0.5	1.74E-05	5.255440032	-0.1	0.998683232	-0.811589846			
ENSG00000113749	HRH2	229373_at	1.3	6.74E-05	7.483264611	1.9	5.35E-09	7.971723687	0.5	0.998683232	1.127283029			
ENSG00000113758	DBN1	202806_at	-0.3	0.453979391	-1.024537715	-0.5	0.083096002	-1.938506744				0.2	0.952560473	0.544822737
ENSG00000113761	ZNF346	236267_at	-0.3	0.146428411	-1.927556572	-0.4	6.24E-05	-4.820267157						
ENSG00000113763	UNC5A	236448_at	0.1	0.794347883	0.384787327				0.2	0.998683232	0.917487024			
ENSG00000113790	EHHADH	205222_at	-1.3	3.11E-05	-8.278692317	-2.2	1.57E-14	-12.97287909	-0.8	0.955049488	-2.959730458			
ENSG00000113810	SMC4	201664_at	-0.1	0.832429712	-0.315927744	-0.1	0.327462244	-1.097124857	-0.1	0.998683232	-0.255032156			
ENSG00000113811	SELENOK	223070_at	1	7.64E-06	9.883370182	0.9	1.70E-18	17.71359828						
ENSG00000113812	ACTR8	222707_s_at	-0.1	0.77835588	-0.415434627	0.2	0.00127664	3.741773788	0.3	0.998683232	2.399824868			
ENSG00000113845	TIMMDC1	223004_s_at	-0.4	0.007161937	-3.874142191	-0.2	0.004223521	-3.280247	0.1	0.998683232	1.138305489			
ENSG00000113851	CRBN	222533_at	-0.8	7.64E-05	-7.366179827	-0.8	3.52E-12	-10.66962307	0.2	0.998683232	1.385861645			
ENSG00000113889	KNG1	217512_at	-0.1	0.596020994	-0.744955448	0.1	0.033257175	2.395357322	0.1	0.998683232	1.322839136			
ENSG00000113905	HRG	31835_at				0.1	0.126281815	1.707700947						
ENSG00000113916	BCL6	203140_at	0.8	0.001049681	5.198320029	0.7	1.10E-09	8.523781333						
ENSG00000113924	HGD	214308_s_at	0.1	0.794169524	0.38524159	0.3	0.009615784	2.942794667	0.1	0.998683232	0.729547632			
ENSG00000113946	CLDN16	220332_at				0.2	0.037897491	2.332944677	-0.1	0.998683232	-0.824664959			
ENSG00000113966	ARL6	235320_at	-2.1	1.18E-04	-6.973773562	-2.3	4.92E-15	-13.51462293	0.2	0.998683232	0.55861089			
ENSG00000113971	NPHP3	235410_at	-0.5	0.011817371	-3.554891778	-0.6	7.44E-06	-5.538558117						
ENSG00000114013	CD86	210895_s_at				0.1	0.509229508	0.747824814						
ENSG00000114019	AMOTL2	203002_at	5.3	1.60E-05	9.00852768	5.2	3.07E-15	13.73289394	-0.2	0.998683232	-0.294119131	-0.2	0.894948243	-0.761134577
ENSG00000114021	NIT2	218557_at	0.3	0.084247649	2.306163703	-0.1	0.333766276	-1.083003414	-0.2	0.998683232	-1.727496774			
ENSG00000114023	FAM162A	220942_x_at	-0.6	0.001229052	-5.082702439	-0.5	6.55E-08	-7.119913772	0.1	0.998683232	0.659036627			
ENSG00000114026	OGG1	205301_s_at	-1.3	1.82E-05	-8.841966368	-1.5	2.62E-17	-16.16975589	-0.2	0.998683232	-1.297785681			
ENSG00000114030	KPNA1	202055_at	0.4	0.008054731	3.797939435	0.6	5.35E-10	8.779874955	0.1	0.998683232	0.667643721			
ENSG00000114054	PCCB	212694_s_at	-0.3	0.099551914	-2.192797172	-0.4	2.76E-04	-4.30110727	-0.1	0.998683232	-0.540669033			
ENSG00000114062	UBE3A	213291_s_at				0.2	4.66E-06	5.695743678	0.1	0.998683232	1.890102853			
ENSG00000114098	ARMC8	1555279_at	0.8	6.94E-05	7.456474846	0.6	2.08E-08	7.508949143	-0.3	0.998683232	-2.515969429			
ENSG00000114107	CEP70	224150_s_at	0.1	0.718619884	0.523484124	-0.1	0.612751901	-0.57822882	-0.2	0.998683232	-0.719023479			
ENSG00000114113	RBP2	231734_at	0.2	0.223748094	1.617306109	0.3	2.91E-04	4.281888472	-0.2	0.998683232	-1.59277699			
ENSG00000114115	RBP1	203423_at	-0.6	0.175500303	-1.796761282	-0.3	0.437839516	-0.874703471				-0.4	0.88263228	-0.838739761
ENSG00000114120	SLC25A36	201919_at	-1.2	5.81E-05	-7.628064468	-1.2	6.75E-17	-15.66416471	0.2	0.998683232	1.066350395			
ENSG00000114124	GRK7	1552929_at				0.4	1.30E-05	5.353428763	0.3	0.955049488	2.945899202			
ENSG00000114125	RNF7	218286_s_at	-1	7.92E-04	-5.404997519	-1	8.42E-10	-8.616752977	0.1	0.998683232	0.46016901			
ENSG00000114126	TFDP2	203588_s_at	-0.6	0.029285041	-2.987509768	-0.2	0.089280723	-1.900235105	0.5	0.998683232	2.406153875			
ENSG00000114127	XRN1	225814_at	0.6	0.028435105	3.00657367	0.7	1.89E-08	7.541029282	0.1	0.998683232	0.513662255			
ENSG00000114166	KAT2B	203845_at				0.1	0.374899244	0.995557231						
ENSG00000114200	BCHE	205433_at				0.1	0.101991256	1.827996539	0.1	0.998683232	0.675896071			
ENSG00000114204	SERPINI2	207636_at	0.1	0.597400518	0.741480348	0.1	0.150728471	1.604573417	-0.1	0.998683232	-0.738267867			
ENSG00000114209	PDCD10	210907_s_at				0.2	9.71E-05	4.667052079						
ENSG00000114248	LRRC31	220622_at	0.3	0.078283052	2.353789209				-0.1	0.998683232	-0.581364262			
ENSG00000114251	WNT5A	205990_s_at	6.4	9.12E-08	17.29410809	4.7	4.83E-15	13.52351346	-0.2	0.998683232	-0.464491585	1.4	0.377660272	2.348802148
ENSG00000114268	PFKFB4	228499_at	-3.3	7.82E-07	-13.20490889	-2.8	3.97E-16	-14.75828229	0.6	0.998683232	1.79578214			
ENSG00000114270	COL7A1	204136_at	0.2	0.150414866	1.909184681	0.3	8.95E-06	5.476277964						
ENSG00000114279	FGF12	214589_at	0.4	0.02712895	3.036071776	0.3	3.11E-04	4.258073947						
ENSG00000114302	PRKAR2A	225011_at	-0.7	0.002570797	-4.558229245	-0.6	2.54E-09	-8.228692699						
ENSG00000114315	HES1	203395_s_at	5.1	4.05E-09	25.4871822	4.4	2.99E-20	20.31145125	-0.2	0.998683232	-0.59478884	0.4	0.536558062	1.880585287
ENSG00000114316	USP4	202681_at	-1.3	4.16E-05	-7.97045995	-1.3	3.95E-14	-12.55388041	0.2	0.998683232	0.779658538			
ENSG00000114331	ACAP2	212476_at	-1.4	1.61E-06	-12.10549018	-1.4	1.13E-18	-17.95908354	-0.1	0.998683232	-0.928561234			
ENSG00000114346	ECT2	219787_s_at	-1.1	5.96E-05	-7.604740162	-1	2.32E-08	-7.471893985						
ENSG00000114349	GNAT1	207514_s_at	0.2	0.257050657	1.511712644	0.2	0.02153986	2.594086801	0.1	0.998683232	0.518803711			
ENSG00000114353	GNAI2	201040_at	-0.4	0.006262735	-3.962979246	-0.3	7.22E-08	-7.086607821						
ENSG00000114354	TFG	217839_at	0.4	0.00491011	4.124711186	0.5	4.84E-10	8.816115974	0.1	0.998683232	1.479477708			
